name,time,hex,type,ZTMD200星上时间/秒,ZTMD201-热复位计数,ZTMD202-整星指令接收计数(X通道）,ZTMD203-整星指令执行计数,ZTMD204-星务自主请求切机计数（机动故障）,ZTMD204-星务自主请求切机计数（采集故障）,ZTMD205-能源安全切机计数,ZTMD205-能源最小模式切机计数,ZTMD206-备用,ZTMD207-上注指令码编号,ZTMD208-整星能源状态,ZTMD208-转姿控能源安全标志,ZTMD208-整星能源模式,ZTMD209-主测控状态,ZTMD209-备测控状态,ZTMD209-主GNSS状态,ZTMD209-备GNSS状态,ZTMD210-主DCS状态,ZTMD210-备DCS状态,ZTMD210-主VDES状态,ZTMD210-备VDES状态,ZTMD210-ADSB工作状态,ZTMD210-扩展板工作状态,ZTMD211-星务主备状态,ZTMD211-星务执行放电开关,ZTMD211-星务执行星箭分离禁能,ZTMD211-帆板状态1,ZTMD211-帆板状态2,ZTMD211-是否发生过能源安全,ZTMD211-GNSS捕获状态,ZTMD211-整星采集健康状态,ZTMD212-整星工作模式,ZTMD212-扩展板状态,ZTMD212-主DCS供电状态,ZTMD212-备DCS供电状态,ZTMD212-主VDES供电状态,ZTMD212-备VDES供电状态,ZTMD212-ADS-B供电状态,ZTMD213-程序使用状态,ZTMD213-执行姿控请求切机计数,ZTMD214-母线电压,ZTMD215-母线电流,ZTMD216-太阳电池阵1电流,ZTMD217-太阳电池阵2电流,ZTMD218-太阳电池阵3电流,ZTMD219-太阳电池阵4电流,ZTMD220-太阳电池阵1电压,ZTMD221-太阳电池阵2电压,ZTMD222-太阳电池阵3电压,ZTMD223-太阳电池阵4电压,ZTMD224-蓄电池组电压,ZTMD225-蓄电池组充放电流,ZTMD226-主GNSS供电状态,ZTMD226-备GNSS供电状态,ZTMD226-主测控供电状态,ZTMD226-备测控供电状态,ZTMD226-主磁强计供电状态,ZTMD226-备磁强计供电状态,ZTMD226-太敏供电状态,ZTMD226-磁力矩器供电状态,ZTMD227-星敏A供电状态,ZTMD227-星敏B供电状态,ZTMD227-主陀螺供电状态,ZTMD227-备陀螺供电状态,ZTMD227-X轮供电状态,ZTMD227-Y轮供电状态,ZTMD227-Z轮供电状态,ZTMD227-S轮供电状态,ZTMD228-备用,ZTMD229-卫星健康监控标志（姿控）,ZTMD230-奇异标志位,ZTMD231-姿控分支标志位,ZTMD232-姿态角X,ZTMD233-姿态角Y,ZTMD234-姿态角Z,ZTMD235-角速度X,ZTMD236-角速度Y,ZTMD237-角速度Z,ZTMD238-角速度确定模式,ZTMD238-姿态确定模式,ZTMD239-X轮数据状态标志,ZTMD239-Y轮数据状态标志,ZTMD041-Z轮数据状态标志,ZTMD240-S轮数据状态标志,ZTMD241-主陀螺数据状态标志,ZTMD241-备陀螺数据状态标志,ZTMD242 -星敏A数据状态标志,ZTMD242 -星敏B数据状态标志,ZTMD243 -太敏数据状态标志,ZTMD243 -磁强计数据状态标志,ZTMD244 -IMUA加电状态,ZTMD244 -磁强计状态,ZTMD244 -太敏状态,ZTMD244 -IMUB加电状态,ZTMD245 -星敏A状态,ZTMD245 -星敏B状态,ZTMD245 -主陀螺状态,ZTMD245 -备陀螺状态,ZTMD246 -动量轮X状态,ZTMD246 -动量轮Y状态,ZTMD246 -动量轮Z状态,ZTMD246 -动量轮S状态,ZTMD247-进入掩星载荷区标志,ZTMD247-凝视启动标志,ZTMD247-进载荷工作区标志,ZTMD247-请求 GNSS开机标志,ZTMD247-是否光照区,ZTMD247-姿态机动完成,ZTMD247-星敏使用优先级,ZTMD247-GNSS判后标志,ZTMD248-GNSS工作状态,ZTMD249-主定位模式,ZTMD250-主测控接收,ZTMD250-主测控发射,ZTMD250-主数传接收,ZTMD250-主数传发射,ZTMD250-主数传上注,ZTMD250-主数传下传,ZTMD250-主CANA/B总线标示,ZTMD250-备用,ZTMD251-主测控功率遥测,ZTMD252-主数传功率遥测,ZTMD253-主AGC遥测,ZTMD254-主遥控上行遥控C/N0,ZTMD255-主遥控通道位同步锁定指示,ZTMD255-主遥控通道伪码锁定指示,ZTMD255-主遥控通道载波锁定指示,ZTMD255-备用,ZTMD255-主数传上传通道载波同步锁定指示）,ZTMD255-主数传上传通道位同步锁定指示,ZTMD255-主数传上传通道译码锁定指示,ZTMD255-主数传上传通道帧锁定指示,ZTMD256-主遥控注数发送计数,ZTMD257-主数传上注C/N0,ZTMD258-备测控接收,ZTMD258-备测控发射,ZTMD258-备数传接收,ZTMD258-备数传发射,ZTMD258-备数传上注,ZTMD258-备数传下传,ZTMD258-备CAN-A/B总线标示,ZTMD258-备用,ZTMD259-备测控功率遥测,ZTMD260-备数传功率遥测,ZTMD261-备AGC遥测,ZTMD262-备遥控上行遥控C/N0,ZTMD263-备遥控通道位同步锁定指示,ZTMD263-备遥控通道伪码锁定指示,ZTMD263-备遥控通道载波锁定指示,ZTMD263-备用,ZTMD263-备数传上传通道载波同步锁定指示,ZTMD263-备数传上传通道位同步锁定指示,ZTMD263-备数传上传通道译码锁定指示,ZTMD263-备数传上传通道帧锁定指示,ZTMD264-备遥控注数发送计数,ZTMD265-备数传上注C/N0,ZTMD266-设备传输编号,ZTMD267-传输遥测1,ZTMD268-传输遥测2,ZTMD269-传输遥测3
0x0826,1730767390340000000,03ff0cdff01e00020200000011393900160000fba03308b5336e7303018d0000000e0b84bbed003d0029f9dbfe0000310000000050002a2a9a29aa048000007eaee00200c0c9007fafe0020003804000,0,3.2718689916624e+17,0,2,2,0,0,0,0,0,0x11393900,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,3,29.514020263671874,2.221421875,2.1275703125,2.15314453125,0.18548828125,0.07183203125,30.29296875,0.0,0.0,0.0,29.703009338989123,-0.6510312499999991,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,加电,断电,加电,加电,断电,加电,0,61,0,41,498.0,438.0,508.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,状态标志无效,通信正常,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,有效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,126,174,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,2,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,201,0,127,175,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,2,0,3,128,64,0
0x0826,1730767394340000000,03ff0cdff02200030200000011393900160000fba03308bb306e730302840000000e0584bbed003e0029f9dcfe0100310000000050002a2a9a29aa0480000080ade00300c0c80080aee0030004370000,0,3.27186905225184e+17,0,3,2,0,0,0,0,0,0x11393900,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,3,29.592733642578125,2.0927499999999997,2.1275703125,2.15314453125,0.18548828125,0.0896640625,28.359375,0.0,0.0,0.0,29.65396286999498,-0.6510312499999991,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,加电,断电,加电,加电,断电,加电,0,62,0,41,498.0,440.0,508.0,0.1,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,状态标志无效,通信正常,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,有效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,128,173,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,3,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,200,0,128,174,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,3,0,4,55,0,0
0x0826,1730767398340000000,03ff0cdff02600030300000011dada10160000fba03308b8316f740301830000000e0484bbdd003e0029f9ddfe0000310000000450002a9a9a29aa0480000082aee00300c0c3007eafe0030005370000,0,3.27186911284128e+17,0,3,3,0,0,0,0,0,0x11dada10,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,3,29.553376953125,2.1356406249999997,2.14606640625,2.171171875,0.18548828125,0.07183203125,28.14453125,0.0,0.0,0.0,29.645788458495957,-0.6510312499999991,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,62,0,41,498.0,442.0,508.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,累加和校验无效,通信正常,通信正常,状态标志无效,通信正常,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,有效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,130,174,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,3,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,195,0,126,175,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,3,0,5,55,0,0
0x0826,1730767402340000000,03ff0cdff02a00030300000011dada10160000fba03308bb336f7403028b0000000e0283bbdd003d0029f9defe0100310000000450002a9a9a09aa0480000081ade00300c0c1007fafe0030006363600,0,3.27186917343072e+17,0,3,3,0,0,0,0,0,0x11dada10,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,3,29.592733642578125,2.221421875,2.14606640625,2.171171875,0.18548828125,0.0896640625,29.86328125,0.0,0.0,0.0,29.629439635497913,-0.48052343749999693,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,61,0,41,498.0,444.0,508.0,0.1,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,累加和校验无效,通信正常,通信正常,状态标志无效,通信正常,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,无效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,129,173,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,3,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,193,0,127,175,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,3,0,6,54,54,0
0x0826,1730767406340000000,03ff0cdff02e00030300000011dada10160000fba03308b83270750302850000000e0a83bbdd003e0029f9dffe0000310000000450002a9a9a09aa0480000080aee00300c0bd0080afe0030007033635,0,3.27186923402016e+17,0,3,3,0,0,0,0,0,0x11dada10,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,3,29.553376953125,2.17853125,2.1645625,2.1891992187500002,0.18548828125,0.0896640625,28.57421875,0.0,0.0,0.0,29.6948349274901,-0.48052343749999693,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,62,0,41,498.0,446.0,508.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,累加和校验无效,通信正常,通信正常,状态标志无效,通信正常,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,无效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,128,174,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,3,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,189,0,128,175,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,3,0,7,3,54,53
0x0826,1730767410340000000,03ff0cdff03200030300000011dada10160000fba03308b62e707503027c0000000e0683bbdd003e0029f9e0fe0100310000000450002a9a9a09aa0480000082ade00300c0c1007dafe0030008000000,0,3.2718692946096e+17,0,3,3,0,0,0,0,0,0x11dada10,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,3,29.52713916015625,2.00696875,2.1645625,2.1891992187500002,0.18548828125,0.0896640625,26.640625,0.0,0.0,0.0,29.662137281494005,-0.48052343749999693,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,62,0,41,498.0,448.0,508.0,0.1,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,累加和校验无效,通信正常,通信正常,状态标志无效,通信正常,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,无效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,130,173,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,3,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,193,0,125,175,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,3,0,8,0,0,0
0x0826,1730767414340000000,03ff0cdff03600030300000011dada10160000fba03308b33371760302860000000e0184bbdd003d0029f9e1ff0000310000000450002a9a9a09aa048000007eace00300c0c00081b0e0030009393900,0,3.27186935519904e+17,0,3,3,0,0,0,0,0,0x11dada10,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,3,29.487782470703124,2.221421875,2.18305859375,2.2072265625000003,0.18548828125,0.0896640625,28.7890625,0.0,0.0,0.0,29.62126522399889,-0.6510312499999991,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,61,0,41,498.0,450.0,510.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,累加和校验无效,通信正常,通信正常,状态标志无效,通信正常,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,无效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,126,172,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,3,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,192,0,129,176,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,3,0,9,57,57,0
0x0826,1730767418340000000,03ff0cdff03a00030300000011dada10160000fba03308b13472760202880000000e0483bbdd003e0029fae2ff0100310000000400002a9a9a09aa0480000081aee00300c0c3007fafe003000a390000,0,3.27186941578848e+17,0,3,3,0,0,0,0,0,0x11dada10,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,3,29.461544677734373,2.2643125,2.2015546875000003,2.2072265625000003,0.1669921875,0.0896640625,29.21875,0.0,0.0,0.0,29.645788458495957,-0.48052343749999693,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,62,0,41,500.0,452.0,510.0,0.1,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,累加和校验无效,通信正常,通信正常,通信正常,通信正常,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,无效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,129,174,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,3,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,195,0,127,175,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,3,0,10,57,0,0
0x0826,1730767422340000000,03ff0cdff03e000404000000111a1a00160000fba03308b33472760302860000000e0383bbdd003e0029fae2ff0100310000000400002a9a9a09aa0480000181aee00400c0c3007eafe004000b000000,0,3.27186947637792e+17,0,4,4,0,0,0,0,0,0x111a1a00,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,3,29.487782470703124,2.2643125,2.2015546875000003,2.2072265625000003,0.18548828125,0.0896640625,28.7890625,0.0,0.0,0.0,29.637614046996937,-0.48052343749999693,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,62,0,41,500.0,452.0,510.0,0.1,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,累加和校验无效,通信正常,通信正常,通信正常,通信正常,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,无效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,1,129,174,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,4,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,195,0,126,175,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,4,0,11,0,0,0
0x0826,1730767426340000000,03ff0cdff042000404000000111a1a00160000fba03308b430737703027e0000000e0983bbdd003d0029fae3ff0000310000000400002a9a9a09aa0480000081b0e00400c0c30080afe004000c000000,0,3.27186953696736e+17,0,4,4,0,0,0,0,0,0x111a1a00,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,3,29.5009013671875,2.0927499999999997,2.2200507812500003,2.2252539062500003,0.18548828125,0.0896640625,27.0703125,0.0,0.0,0.0,29.686660515991075,-0.48052343749999693,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,61,0,41,500.0,454.0,510.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,累加和校验无效,通信正常,通信正常,通信正常,通信正常,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,无效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,129,176,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,4,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,195,0,128,175,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,4,0,12,0,0,0
0x0826,1730767430340000000,03ff0cdff046000404000000111a1a00160000fba03308b82e737703027c0000000e0783bbdd003e0029fae4ff0000310000000400002a9a9a09aa0480000082afe00400c0bf0080afe004000d000000,0,3.2718695975568e+17,0,4,4,0,0,0,0,0,0x111a1a00,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,3,29.553376953125,2.00696875,2.2200507812500003,2.2252539062500003,0.18548828125,0.0896640625,26.640625,0.0,0.0,0.0,29.670311692993028,-0.48052343749999693,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,62,0,41,500.0,456.0,510.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,累加和校验无效,通信正常,通信正常,通信正常,通信正常,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,无效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,130,175,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,4,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,191,0,128,175,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,4,0,13,0,0,0
0x0826,1730767434340000000,03ff0cdff04a00050500000011181800160000fba03308ae30737703027d0000000e0783bbdd003e0029fae5ff0000310000000400002a9a9a09aa0480000082aee00500c0c00081aee005000e000000,0,3.27186965814624e+17,0,5,5,0,0,0,0,0,0x11181800,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,备机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,3,29.422187988281248,2.0927499999999997,2.2200507812500003,2.2252539062500003,0.18548828125,0.0896640625,26.85546875,0.0,0.0,0.0,29.670311692993028,-0.48052343749999693,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,断电,加电,加电,加电,断电,加电,0,62,0,41,500.0,458.0,510.0,0.0,0.0,4.9,无,无,通信正常,通信正常,通信正常,通信正常,累加和校验无效,通信正常,通信正常,通信正常,通信正常,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电故障,加电正常,加电正常,加电正常,断电故障,加电正常,无效,非凝视,无效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,130,174,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,5,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,192,0,129,174,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,5,0,14,0,0,0
